# t = 0
0.49 47.1218
0.5 48.1429
0.51 49.1659
0.52 50.1907
0.53 51.2175
0.54 52.2463
0.55 53.2769
0.56 54.3094
0.57 55.3437
0.58 56.38
0.59 57.4181
0.6 58.458
0.61 59.4997
0.62 60.5433
0.63 61.5886
0.64 62.6356
0.65 63.6844
0.66 64.7349
0.67 65.7871
0.68 66.8409
0.69 67.8963
0.7 68.9532
0.71 70.0117
0.72 71.0717
0.73 72.1331
0.74 73.196
0.75 74.2602
0.76 75.3258
0.77 76.3927
0.78 77.4607
0.79 78.53
0.8 79.6005
0.81 80.672
0.82 81.7445
0.83 82.8181
0.84 83.8926
0.85 84.9679
0.86 86.0441
0.87 87.1211
0.88 88.1988
0.89 89.2771
0.9 90.3561
0.91 91.4355
0.92 92.5155
0.93 93.5959
0.94 94.6766
0.95 95.7577
0.96 96.8389
0.97 97.92
0.98 98.996
0.99 100
1 100

# t = 1.42848
0 0
0.01 0
0.02 0.925772
0.03 1.91804
0.04 2.91512
0.05 3.91262
0.06 4.91025
0.07 5.908
0.08 6.9059
0.09 7.90398
0.1 8.90225
0.11 9.90075
0.12 10.8995
0.13 11.8985
0.14 12.8978
0.15 13.8975
0.16 14.8974
0.17 15.8978
0.18 16.8985
0.19 17.8996
0.2 18.9012
0.21 19.9032
0.22 20.9057
0.23 21.9087
0.24 22.9122
0.25 23.9162
0.26 24.9208
0.27 25.9259
0.28 26.9317
0.29 27.938
0.3 28.9449
0.31 29.9525
0.32 30.9607
0.33 31.9696
0.34 32.9792
0.35 33.9895
0.36 35.0004
0.37 36.0121
0.38 37.0245
0.39 38.0376
0.4 39.0515
0.41 40.0661
0.42 41.0815
0.43 42.0976
0.44 43.1145
0.45 44.1322
0.46 45.1507
0.47 46.17
0.48 47.19
0.49 48.2108
0.5 49.2325
0.51 50.2549
0.52 51.2781
0.53 52.3021
0.54 53.3269
0.55 54.3525
0.56 55.3788
0.57 56.4059
0.58 57.4338
0.59 58.4625
0.6 59.4919
0.61 60.5221
0.62 61.553
0.63 62.5846
0.64 63.617
0.65 64.6501
0.66 65.6839
0.67 66.7184
0.68 67.7535
0.69 68.7893
0.7 69.8258
0.71 70.8629
0.72 71.9006
0.73 72.9389
0.74 73.9778
0.75 75.0173
0.76 76.0573
0.77 77.0978
0.78 78.1389
0.79 79.1805
0.8 80.2225
0.81 81.265
0.82 82.3079
0.83 83.3512
0.84 84.3949
0.85 85.439
0.86 86.4834
0.87 87.5281
0.88 88.5731
0.89 89.6184
0.9 90.664
0.91 91.7097
0.92 92.7557
0.93 93.8018
0.94 94.8481
0.95 95.8946
0.96 96.941
0.97 97.9872
0.98 99.0285
0.99 100
1 100

# t = 1.71418
0 0
0.01 0
0.02 0.939191
0.03 1.94582
0.04 2.95732
0.05 3.96919
0.06 4.98113
0.07 5.99312
0.08 7.00517
0.09 8.01729
0.1 9.0295
0.11 10.0418
0.12 11.0542
0.13 12.0667
0.14 13.0794
0.15 14.0921
0.16 15.105
0.17 16.1181
0.18 17.1313
0.19 18.1447
0.2 19.1583
0.21 20.172
0.22 21.186
0.23 22.2001
0.24 23.2145
0.25 24.2291
0.26 25.2439
0.27 26.2589
0.28 27.2742
0.29 28.2898
0.3 29.3055
0.31 30.3216
0.32 31.3379
0.33 32.3545
0.34 33.3714
0.35 34.3886
0.36 35.406
0.37 36.4237
0.38 37.4418
0.39 38.4601
0.4 39.4788
0.41 40.4977
0.42 41.517
0.43 42.5366
0.44 43.5565
